UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
249629	283
76076	118
366250	14647
121230	153947
29	53904
810	50206
42	168157
1088	126648
17331	28
106	144496
228650	148259
194328	7664
206222	5
101	45
0	58
0	58
0	36
0	38
2	14
0	14
0	19
0	9
0	8
0	7
0	6
0	1
79	175
4	0
0	2
1	0
0	173
1100	354
0	203
4	156
0	45
52	120
0	65
0	55
0	145
0	142
0	0
0	0
0	0
6	0
0	0
35	3
0	0
0	1
0	203
0	9
1	9
0	9
0	9
17	83
27	66
0	3
0	19
1	1
0	0
0	58
0	162
2	162
53	0
132	193
0	193
122	6
1	44
0	0
0	0
0	0
0	0
0	3
9	0
0	35
1	4
0	0
111	35
0	141
201	120
0	107
0	107
0	105
0	0
0	0
0	0
2	0
6	2
5	2
17	23
0	2
0	1
5219	3188
353	70
0	70
0	70
75	17
3	5
0	0
2	16
0	24
0	0
0	0
328	221
0	1
0	0
15	0
3	213
0	231
206	252
14	23
9	0
0	1
0	197
0	12
0	8
0	21
2	8
0	82
64	3
181	81
0	105
0	30
0	105
0	4
14	29
0	29
0	29
0	29
2	2
0	0
1	0
0	27
0	27
20	10
0	10
4	10
9	10
0	10
0	0
0	0
0	103
21	79
0	3
0	0
8	18
7	75
3	2
0	393
0	393
5	158
7	0
0	1
0	53
1	0
0	0
0	18
0	12
0	5
24	78
2	78
0	0
0	6
0	6
1	6
0	4
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
278	215
1	212
0	174
0	120
453	41
0	11
10	0
0	0
0	30
0	0
0	0
5	13
0	16
0	10
0	5
0	5
0	0
2	0
0	4
0	2
0	1
0	3
1	5
0	5
0	5
1	0
0	0
0	0
0	9
4	9
0	94
0	49
0	86
0	10
0	43
0	36
0	0
1	4
3	1
0	66
174	85
0	0
0	0
0	10
826	80
0	83
0	75
0	4
196	44
29	15
2	15
42	123
0	59
0	0
0	1
0	0
0	0
3	1
0	6
0	23
87	132
1	24
14	103
6	11
234	11
37	0
5	28
14	28
151	0
0	59
0	4
0	1
13	55
1	0
21	24
1	7
42	667
213	50
0	659
0	8
148	0
0	0
14	40
0	26
0	21
2	22
40	30
0	15
5	15
0	13
0	10
0	1
5	0
23	15
0	43
0	43
0	20
1091	659
0	1866
0	1866
0	6
0	0
384	74
0	20
2	74
0	0
0	53
0	53
6	3
111	43
130	56
0	47
6	1
61	150
82	147
0	51
629	6
0	6
0	3
0	9
0	0
0	0
0	0
0	0
1	0
89	0
34	0
0	5
0	5
4	5
1	5
1	5
0	5
0	5
0	0
0	0
234	156
22	156
0	89
16	6
0	1
0	0
0	1
0	1
0	1
0	1
1	0
0	23
